K,index,func_id,expr,ssl_root,ssl_abs,ssl_ok,ssl_time_ms,baseline_root,baseline_abs,baseline_ok,baseline_time_ms,winner
20,2116,1,(1.20157*exp(-0.436087*x)*cos(0.578396*x) + 0.372928*cos(2.0141*x) - 0.40386)/1.17064 = 0,nan,inf,False,2.4494340032106265,1.0736688217815051,3.413842858522865e-11,True,2.333509000891354,baseline
20,2117,5,(4.65983*exp(-0.503785*x)*sin(1.31035*x) - -1.06344)/1.06344 = 0,nan,inf,False,2.5636310019763187,nan,inf,False,1.4768999972147867,none
20,2118,0,(0.665872 * exp(-0.460692*x) * cos(2.53114*x) - -0.499276)/1.16515 = 0,nan,inf,False,2.5721000056364574,nan,inf,False,1.4732380004716106,none
20,2119,1,(1.79978*exp(-0.091999*x)*cos(0.871678*x) + 1.65149*cos(1.37645*x) - 0.920379)/2.53089 = 0,nan,inf,False,2.436376998957712,18.833283542018695,4.9373733035472726e-11,True,2.4215660014306195,baseline
20,2120,5,1.56796*exp(-0.512304*x)*sin(1.25832*x) - -0.216306 = 0,nan,inf,False,2.3217449997900985,3.0774430217804962,9.24040843841567e-11,True,2.1436759998323396,baseline
20,2121,5,1.15151*exp(-0.256615*x)*sin(2.04494*x) - -0.904155 = 0,nan,inf,False,2.5987920016632415,nan,inf,False,1.4592570005333982,none
20,2122,11,(0.358977*(exp(2.02685*x)-1) - -1.1291)/1.1291 = 0,nan,inf,False,5.750714997702744,nan,inf,False,1.405729999532923,none
20,2123,9,-0.217737 + -0.710121*x + 1.51651*log(1+0.116035*x) - 0.737518 = 0,nan,inf,False,2.919911996286828,nan,inf,False,1.3509290001820773,none
20,2124,6,(29.1011 + (64.4889-29.1011)*exp(-0.13098*x)*cosh(0.32759*x) - 90.0023)/25.5133 = 0,nan,inf,False,2.51406199822668,6.199918234626139,1.742957852367593e-11,True,2.1620850020553917,baseline
20,2125,12,(3.90711*exp(-0.367543*x)*sin(1.95863*x) - 1.6351)/1.6351 = 0,nan,inf,False,2.535371997510083,1.2364577069364429,9.77030211368157e-11,True,2.144054997188505,baseline
20,2126,1,0.330577*exp(-0.296038*x)*cos(0.906085*x) + 0.581059*cos(0.762641*x) - 0.176951 = 0,nan,inf,False,2.4250149945146404,14.817156325519672,1.8810342172770333e-11,True,2.516458996979054,baseline
20,2127,6,(9.11511 + (36.5633-9.11511)*exp(-0.455071*x)*cosh(0.624636*x) - 33.7146)/2.84865 = 0,nan,inf,False,2.1639910046360455,3.3528059226573994,1.797153181735742e-11,True,2.203566000389401,baseline
20,2128,13,0.5*4.76811*x^2 + 0.301568*x^3 + 1.66254*x^4 - 0.993027 = 0,nan,inf,False,4.474642999412026,0.5669468234597794,3.3321234660377286e-11,True,1.8299160001333803,baseline
20,2129,1,(1.46677*exp(-0.0951626*x)*cos(1.61783*x) + 0.640847*cos(0.541499*x) - -0.950816)/3.05843 = 0,nan,inf,False,2.6769609976327047,5.104617114118113,2.2537734675305536e-11,True,2.3353709984803572,baseline
20,2130,6,(10.6676 + (45.1389-10.6676)*exp(-0.471278*x)*cosh(1.74827*x) - 70.3437)/25.2048 = 0,nan,inf,False,2.5221289979526773,0.9442412279670711,5.911040787238058e-11,True,2.1398760000010952,baseline
20,2131,12,4.34207*exp(-0.17269*x)*sin(1.85867*x) - 0.720725 = 0,nan,inf,False,2.408578002359718,4.858598146653316,5.917599743554547e-12,True,2.1494000029633753,baseline
20,2132,13,(0.5*1.45531*x^2 + -1.54449*x^3 + 0.436607*x^4 - -1.1482)/1.1482 = 0,nan,inf,False,3.832916001556441,1.4060259293395307,1.6632266409320886e-11,True,1.799226003640797,baseline
20,2133,5,(3.52792*exp(-0.787605*x)*sin(1.18751*x) - 1.08326)/1.08326 = 0,nan,inf,False,2.6073440021718852,1.477568648102733,6.350119858828913e-11,True,2.1296819977578707,baseline
20,2134,13,0.5*2.83561*x^2 + -0.662301*x^3 + 1.99081*x^4 - 0.412527 = 0,nan,inf,False,3.1884290001471527,-0.4430134529990825,2.509104035652854e-13,True,1.7923539999173954,baseline
20,2135,13,0.5*2.27596*x^2 + -0.543375*x^3 + 0.260116*x^4 - 0.452534 = 0,nan,inf,False,3.910092003934551,0.7161965900958805,8.346801028125128e-11,True,1.819431003241334,baseline
20,2136,6,(5.99975 + (33.8776-5.99975)*exp(-0.104552*x)*cosh(1.58744*x) - 38.2884)/4.41082 = 0,nan,inf,False,2.070305999950506,0.3991796750261787,7.912782471408065e-12,True,2.173221997509245,baseline
20,2137,10,(654.671*exp(-9.37618/(1+x)) - 1.47372)/1.41825 = 0,nan,inf,False,2.387998996709939,0.5380007318297819,5.665366524813808e-12,True,2.0631509978557006,baseline
20,2138,5,(3.14734*exp(-0.351636*x)*sin(2.68488*x) - 1.29546)/1.29546 = 0,nan,inf,False,2.5066320013138466,0.9426759073067696,3.570272113123846e-11,True,2.1811100014019758,baseline
20,2139,6,(8.23081 + (82.9191-8.23081)*exp(-0.320057*x)*cosh(0.524641*x) - 7.5342)/75.3849 = 0,nan,inf,False,2.5122399965766817,nan,inf,False,1.4721020052093081,none
20,2140,0,(2.04311 * exp(-0.394354*x) * cos(2.14098*x) - -0.894)/2.93711 = 0,nan,inf,False,2.3811539940652438,1.07586593639995,7.157880690378845e-11,True,2.166086997021921,baseline
20,2141,6,(2.69346 + (68.3018-2.69346)*exp(-0.132287*x)*cosh(0.444076*x) - 81.8773)/13.5756 = 0,nan,inf,False,2.5347039991174825,2.4941013095516116,8.620347430661519e-11,True,2.2619939991272986,baseline
20,2142,13,0.5*1.39917*x^2 + 0.918203*x^3 + 0.192701*x^4 - 0.597636 = 0,nan,inf,False,3.901076997863129,0.6567249901404193,4.071665227201038e-11,True,1.8790920003084466,baseline
20,2143,0,(1.41627 * exp(-0.213626*x) * cos(1.00246*x) - 0.360884)/1.05538 = 0,nan,inf,False,2.4896230024751276,6.37366289264695,8.677350541360128e-11,True,2.141566001228057,baseline
20,2144,6,(6.52264 + (47.5538-6.52264)*exp(-0.481051*x)*cosh(1.05603*x) - 3.8982)/43.6556 = 0,nan,inf,False,2.497426998161245,nan,inf,False,1.4633180035161786,none
20,2145,5,(3.09624*exp(-0.778772*x)*sin(2.26953*x) - -1.02454)/1.02454 = 0,nan,inf,False,2.457233000313863,nan,inf,False,1.464262000808958,none
20,2146,2,(0.5*1.06352*x^2 + 1.36632*x^3 + 1.57675*x^4 - 1.05619)/1.05619 = 0,nan,inf,False,2.5793890017666854,-1.0827615282198204,5.3751827363094785e-11,True,1.8027550031547435,baseline
20,2147,2,(0.5*4.43892*x^2 + -1.29563*x^3 + 1.58646*x^4 - 2.19323)/2.19323 = 0,nan,inf,False,3.7805470055900514,0.9514328725323222,4.612940903965443e-12,True,1.8325440032640472,baseline
20,2148,0,1.27909 * exp(-0.620096*x) * cos(2.4108*x) - 0.989913 = 0,nan,inf,False,2.0804930027225055,0.20589595132927052,6.674949482032844e-11,True,2.139732998330146,baseline
20,2149,2,(0.5*1.51074*x^2 + -1.12121*x^3 + 0.320731*x^4 - 1.66303)/1.66303 = 0,nan,inf,False,3.291948996775318,2.896038082514088,1.2801715375075616e-12,True,1.8452329968567938,baseline
20,2150,1,(0.460513*exp(-0.228856*x)*cos(0.952342*x) + 1.47035*cos(0.542195*x) - -0.434837)/2.3657 = 0,nan,inf,False,2.0634890024666674,19.719397093783257,2.879240011928718e-11,True,2.364167994528543,baseline
20,2151,6,(1.30784 + (51.9173-1.30784)*exp(-0.364191*x)*cosh(0.816499*x) - 3.16009)/48.7572 = 0,nan,inf,False,2.2858599986648187,nan,inf,False,1.4982569991843775,none
20,2152,0,(2.76014 * exp(-0.117395*x) * cos(1.95908*x) - -0.615576)/3.37571 = 0,nan,inf,False,2.176141999370884,7.5063974669702755,8.90181991886722e-12,True,2.1545889976550825,baseline
20,2153,2,(0.5*0.791518*x^2 + -0.775098*x^3 + 0.229836*x^4 - 2.3717)/2.3717 = 0,nan,inf,False,3.882220000377856,3.1551783092650183,1.4313202888286308e-11,True,1.843091995397117,baseline
20,2154,5,4.24136*exp(-0.342173*x)*sin(2.05522*x) - -0.913886 = 0,nan,inf,False,2.6336029986850917,2.770326350242458,1.8839596549469206e-11,True,2.18616500205826,baseline
20,2155,5,(1.98217*exp(-0.0678222*x)*sin(0.919166*x) - 1.27021)/1.27021 = 0,nan,inf,False,2.592985001683701,2.481519217638679,4.008186474571567e-11,True,2.3135380033636466,baseline
20,2156,12,4.34269*exp(-0.610623*x)*sin(1.84744*x) - 0.4213 = 0,nan,inf,False,2.6497709986870177,1.5626724871937192,1.1052658788202052e-11,True,2.239706998807378,baseline
20,2157,13,(0.5*2.29479*x^2 + -0.246338*x^3 + 0.434174*x^4 - 2.62861)/2.62861 = 0,nan,inf,False,3.0466669995803386,1.2983170041449852,4.026150238254748e-11,True,1.8640320049598813,baseline
20,2158,9,0.748434 + 1.43414*x + 2.79356*log(1+-0.246651*x) - 0.733108 = 0,nan,inf,False,2.77879300119821,3.3215106501696736,2.6275315256896192e-11,True,1.997820996621158,baseline
20,2159,1,(1.99572*exp(-0.437253*x)*cos(1.10985*x) + 1.56026*cos(1.52039*x) - -0.590273)/4.14625 = 0,nan,inf,False,2.2449899988714606,5.503967727314587,1.7477969629319913e-11,True,2.430747998005245,baseline
20,2160,12,(3.42267*exp(-0.398905*x)*sin(2.84175*x) - -1.49485)/1.49485 = 0,nan,inf,False,2.5486929953331128,1.8159848700172194,8.248262278410585e-12,True,2.1868529947823845,baseline
20,2161,6,(32.6802 + (31.3297-32.6802)*exp(-0.426273*x)*cosh(0.977414*x) - 47.4767)/16.147 = 0,nan,inf,False,2.5328240008093417,nan,inf,False,1.5096970018930733,none
20,2162,6,(16.607 + (48.4598-16.607)*exp(-0.212371*x)*cosh(0.697927*x) - 55.496)/7.03627 = 0,nan,inf,False,2.7059939966420643,1.6396838240498033,1.8295066482334724e-11,True,2.1400879995780997,baseline
20,2163,12,(3.77436*exp(-0.751129*x)*sin(1.40226*x) - 1.63534)/1.63534 = 0,nan,inf,False,2.552067999204155,1.1134376152347367,8.927976166008001e-11,True,2.189114995417185,baseline
20,2164,9,(1.63407 + -2.77503*x + -0.749591*log(1+0.05*x) - 0.286616)/1.34746 = 0,nan,inf,False,3.7057559966342524,0.47916842069552423,2.3677661009052622e-11,True,1.9985179969808087,baseline
20,2165,9,0.908663 + -1.08401*x + -0.487839*log(1+0.277391*x) - 1.06101 = 0,nan,inf,False,2.5300050037913024,nan,inf,False,1.3393849949352443,none
20,2166,12,(4.17417*exp(-0.733202*x)*sin(2.58304*x) - 1.38943)/1.38943 = 0,nan,inf,False,2.446983999107033,0.9364615514778258,4.3187014844173846e-11,True,2.1583890047622845,baseline
20,2167,0,(1.66041 * exp(-0.303008*x) * cos(0.626985*x) - -0.499561)/2.15997 = 0,nan,inf,False,2.684033002879005,nan,inf,False,1.508955996541772,none
20,2168,0,(2.00712 * exp(-0.685678*x) * cos(0.965436*x) - -0.0351886)/2.04231 = 0,nan,inf,False,2.640532999066636,4.479363056046411,2.1802293371688174e-11,True,2.183659998991061,baseline
20,2169,1,(1.69902*exp(-0.34066*x)*cos(1.18298*x) + 1.49236*cos(1.7168*x) - -0.994436)/4.18582 = 0,nan,inf,False,2.4829910034895875,19.63852085065518,2.1443688958721858e-11,True,2.416556999378372,baseline
20,2170,1,(0.886352*exp(-0.0705603*x)*cos(1.28149*x) + 0.529978*cos(2.09719*x) - 0.151691)/1.26464 = 0,nan,inf,False,2.2248239984037355,12.077972211446205,7.612745306778128e-12,True,2.423072000965476,baseline
20,2171,0,0.925108 * exp(-0.685336*x) * cos(0.765181*x) - 0.235626 = 0,nan,inf,False,2.3070200040820055,1.2271739425667245,7.666323131871877e-11,True,2.1305870031937957,baseline
20,2172,12,1.06045*exp(-0.293028*x)*sin(1.59835*x) - 0.960406 = 0,nan,inf,False,2.496011002222076,nan,inf,False,1.4527829989674501,none
20,2173,5,(3.75984*exp(-0.310764*x)*sin(0.767552*x) - -1.26125)/1.26125 = 0,nan,inf,False,2.5591369994799607,nan,inf,False,1.4935319995856844,none
20,2174,0,(2.05822 * exp(-0.599998*x) * cos(1.66991*x) - -0.180694)/2.23892 = 0,nan,inf,False,2.4256480028270744,2.568920445834838,2.6117454663630093e-11,True,2.1553539991145954,baseline
20,2175,0,(1.65063 * exp(-0.417428*x) * cos(0.647772*x) - -0.7515)/2.40213 = 0,nan,inf,False,2.1722399978898466,nan,inf,False,1.4727029993082397,none
20,2176,6,(34.6407 + (47.108-34.6407)*exp(-0.215292*x)*cosh(1.13267*x) - 70.1968)/23.0888 = 0,nan,inf,False,2.4010989945963956,1.8827535721908024,2.2695465193875764e-11,True,2.1625989975291304,baseline
20,2177,1,(1.38372*exp(-0.213332*x)*cos(0.924296*x) + 1.84103*cos(0.624528*x) - -0.0667707)/3.29152 = 0,nan,inf,False,2.3499100061599165,7.25184652168295,7.561009236966151e-11,True,2.3578070031362586,baseline
20,2178,12,1.78171*exp(-0.546981*x)*sin(1.99331*x) - -0.279618 = 0,nan,inf,False,2.475346998835448,2.7568145815492198,6.141576136542426e-11,True,2.113388996804133,baseline
20,2179,0,1.60794 * exp(-0.40479*x) * cos(2.04456*x) - 0.642231 = 0,nan,inf,False,2.3898910003481433,0.5165273852404888,8.29354362963386e-11,True,2.1230979982647114,baseline
20,2180,10,(825.912*exp(-1.15842/(1+x)) - 73.1838)/186.138 = 0,nan,inf,False,2.3821409995434806,nan,inf,False,1.3583199979620986,none
20,2181,1,(1.73112*exp(-0.237523*x)*cos(1.7296*x) + 0.504551*cos(1.10961*x) - -0.958571)/3.19424 = 0,nan,inf,False,2.4606269944342785,1.4198564031163758,6.394842079233517e-11,True,2.346134999243077,baseline
20,2182,12,4.61044*exp(-0.42287*x)*sin(0.501119*x) - -0.720473 = 0,nan,inf,False,2.220766997197643,nan,inf,False,1.4621840018662624,none
20,2183,2,0.5*1.07834*x^2 + 0.0271951*x^3 + 1.97763*x^4 - 0.913859 = 0,nan,inf,False,3.0062549994909205,0.743575648200415,7.385991818154025e-11,True,1.7947499945876189,baseline
20,2184,13,(0.5*2.57588*x^2 + -1.27589*x^3 + 1.8779*x^4 - 1.34908)/1.34908 = 0,nan,inf,False,2.6868670029216446,0.9008260751044102,1.090291218018861e-11,True,1.8207310058642179,baseline
20,2185,10,(448.607*exp(-3.64891/(1+x)) - 63.6809)/52.0084 = 0,nan,inf,False,2.554360995418392,0.8690672507844746,8.243027475630709e-11,True,1.9641940016299486,baseline
20,2186,10,(222.527*exp(-3.36219/(1+x)) - 40.0764)/32.3637 = 0,nan,inf,False,2.5317359977634624,0.9613059926063892,7.096930800077011e-11,True,1.9830029996228404,baseline
20,2187,12,0.672371*exp(-0.0689607*x)*sin(2.77775*x) - -0.0412561 = 0,nan,inf,False,2.342844003578648,12.493298713335637,5.874647990289361e-12,True,2.197009998781141,baseline
20,2188,12,3.6979*exp(-0.500505*x)*sin(1.24821*x) - -0.560189 = 0,nan,inf,False,2.4756499988143332,3.19663514868933,1.147448802640838e-11,True,2.124189995811321,baseline
20,2189,5,(3.32957*exp(-0.093428*x)*sin(2.88745*x) - -1.44674)/1.44674 = 0,nan,inf,False,2.6094990025740117,6.219948742766528,4.572147573659872e-13,True,2.150758999050595,baseline
20,2190,0,(2.92725 * exp(-0.72728*x) * cos(2.11681*x) - -0.704237)/3.63148 = 0,nan,inf,False,2.4990890015033074,1.7423657471128224,4.7131924949156235e-11,True,2.1283899986883625,baseline
20,2191,12,2.40276*exp(-0.701167*x)*sin(1.21985*x) - -0.0650995 = 0,nan,inf,False,2.385826999670826,4.557818910564862,4.1085149171671276e-11,True,2.140602999133989,baseline
20,2192,1,(1.92788*exp(-0.483144*x)*cos(1.73477*x) + 1.58278*cos(1.53936*x) - 0.902125)/2.60853 = 0,nan,inf,False,2.4261889993795194,15.700542812020643,6.55365818040145e-11,True,2.381202000833582,baseline
20,2193,11,(0.423141*(exp(0.904704*x)-1) - -1.14894)/1.14894 = 0,nan,inf,False,6.060952000552788,nan,inf,False,1.3685689991689287,none
20,2194,6,(39.0653 + (71.985-39.0653)*exp(-0.0885885*x)*cosh(0.207054*x) - 31.0171)/40.9679 = 0,nan,inf,False,2.391807000094559,nan,inf,False,1.4916569998604245,none
20,2195,1,(0.786016*exp(-0.35841*x)*cos(0.914892*x) + 0.541094*cos(1.42617*x) - -0.0201673)/1.34728 = 0,nan,inf,False,2.4896210015867837,12.088500498893541,6.422535811210431e-11,True,2.3683100007474422,baseline
20,2196,5,1.2858*exp(-0.415729*x)*sin(2.11293*x) - 0.953008 = 0,nan,inf,False,2.4833470015437342,0.5875242240713943,4.704359124474422e-11,True,2.2118990018498152,baseline
20,2197,12,(3.68875*exp(-0.402349*x)*sin(0.836909*x) - 1.75382)/1.75382 = 0,nan,inf,False,2.6143200011574663,0.8968228554036001,4.4971432633682815e-11,True,2.158909002901055,baseline
20,2198,11,(0.675335*(exp(1.63512*x)-1) - 1.42293)/1.42293 = 0,nan,inf,False,5.633513006614521,0.6933174493273729,6.90898545859267e-11,True,1.977947998966556,baseline
20,2199,6,(10.7035 + (80.8436-10.7035)*exp(-0.243551*x)*cosh(0.345205*x) - 84.849)/4.00543 = 0,nan,inf,False,2.410036999208387,7.301591930055981,8.322657739848371e-11,True,2.1869880001759157,baseline
20,2200,2,0.5*4.76155*x^2 + 1.5303*x^3 + 0.20385*x^4 - 0.816833 = 0,nan,inf,False,3.146139999444131,-0.794697774226691,3.1619817875139233e-11,True,1.8639289992279373,baseline
20,2201,13,(0.5*0.67481*x^2 + -1.80592*x^3 + 0.362771*x^4 - -1.61241)/1.61241 = 0,nan,inf,False,3.663540002889931,1.1370964065461275,4.2947958070084094e-11,True,1.81845499901101,baseline
20,2202,0,(2.05473 * exp(-0.74676*x) * cos(2.03837*x) - -0.456728)/2.51146 = 0,nan,inf,False,2.5281130001530983,1.806938874458258,3.738259811201522e-12,True,2.137367999239359,baseline
20,2203,9,(-1.45877 + 2.77903*x + 1.87999*log(1+0.05*x) - -2.72592)/1.26715 = 0,nan,inf,False,2.283970999997109,nan,inf,False,1.369969999359455,none
20,2204,0,(1.45316 * exp(-0.732821*x) * cos(1.73495*x) - -0.0924564)/1.54561 = 0,nan,inf,False,2.42887999775121,2.483555063849728,7.188054072598237e-11,True,2.1272049998515286,baseline
20,2205,0,(1.8191 * exp(-0.770597*x) * cos(1.72288*x) - -0.685905)/2.50501 = 0,nan,inf,False,2.4032180008362047,nan,inf,False,1.4786589963478036,none
20,2206,5,1.80015*exp(-0.355892*x)*sin(1.88655*x) - 0.71693 = 0,nan,inf,False,2.149036998162046,1.3019424777030926,5.0555004627028666e-11,True,2.1423380021587946,baseline
20,2207,12,3.53557*exp(-0.617177*x)*sin(1.76738*x) - 0.533466 = 0,nan,inf,False,2.4326749989995733,1.5492839003047831,7.878697694252423e-12,True,2.117969997925684,baseline
20,2208,12,3.67039*exp(-0.436023*x)*sin(2.11975*x) - -0.445667 = 0,nan,inf,False,2.406908999546431,2.7670139290214575,5.921385604068519e-11,True,2.200845003244467,baseline
20,2209,1,(1.66069*exp(-0.440095*x)*cos(1.82163*x) + 1.85038*cos(1.24137*x) - 0.556203)/2.95487 = 0,nan,inf,False,2.365932996326592,9.112210734200927,8.882024661974588e-12,True,2.4088379941531457,baseline
20,2210,5,0.62307*exp(-0.604221*x)*sin(0.847592*x) - -0.125878 = 0,nan,inf,False,2.5226239959010854,nan,inf,False,1.457783000660129,none
20,2211,12,1.0099*exp(-0.621556*x)*sin(1.84714*x) - -0.111676 = 0,nan,inf,False,2.1023050067014992,1.9003280807195875,8.116603222863006e-11,True,2.0783719955943525,baseline
20,2212,10,(914.854*exp(-8.60067/(1+x)) - 41.1546)/40.9863 = 0,nan,inf,False,2.2058760005165823,1.7731315477214515,9.336375835006764e-11,True,1.9402239995542914,baseline
20,2213,5,2.6323*exp(-0.294354*x)*sin(1.06868*x) - -0.484076 = 0,nan,inf,False,2.4706499971216545,5.007123902058797,4.705336120736092e-11,True,2.09699400147656,baseline
20,2214,5,(4.99175*exp(-0.533951*x)*sin(2.33244*x) - 1.61773)/1.61773 = 0,nan,inf,False,2.477912996255327,1.0828175859388454,2.8695751066776654e-11,True,2.137638999556657,baseline
20,2215,5,(4.80535*exp(-0.140447*x)*sin(1.68558*x) - -1.29671)/1.29671 = 0,nan,inf,False,2.958308999950532,5.992792837028354,4.304210802257704e-12,True,2.1439400006784126,baseline
20,2216,6,(15.4743 + (30.5109-15.4743)*exp(-0.0759445*x)*cosh(0.989698*x) - 70.4464)/39.9354 = 0,nan,inf,False,2.4577010044595227,2.162220459819792,4.704284903493404e-13,True,2.153073000954464,baseline
20,2217,6,(11.0022 + (37.509-11.0022)*exp(-0.390207*x)*cosh(1.04877*x) - 65.5286)/28.0195 = 0,nan,inf,False,2.574837999418378,2.1304474072647306,8.464282172844135e-12,True,2.147899998817593,baseline
20,2218,10,(826.884*exp(-2.94625/(1+x)) - 10.2697)/33.1719 = 0,nan,inf,False,2.343453001230955,nan,inf,False,1.352576000499539,none
20,2219,5,2.52083*exp(-0.713458*x)*sin(1.16877*x) - -0.667663 = 0,nan,inf,False,2.45007399644237,nan,inf,False,1.5047779961605556,none
20,2220,0,(1.47358 * exp(-0.443867*x) * cos(2.78184*x) - -0.131038)/1.60462 = 0,nan,inf,False,2.398797994828783,2.9436040795777485,5.91178781160762e-11,True,2.191253995988518,baseline
20,2221,5,0.973947*exp(-0.730945*x)*sin(2.11882*x) - 0.494938 = 0,nan,inf,False,2.232202998129651,0.8725453393222091,1.3394119147136507e-11,True,2.102129001286812,baseline
20,2222,1,(1.22649*exp(-0.0576556*x)*cos(1.34309*x) + 1.74101*cos(0.903908*x) - 0.038681)/2.92882 = 0,nan,inf,False,2.498298003047239,12.409779116252253,8.991715209008902e-11,True,2.3872319943620823,baseline
20,2223,9,(-1.0145 + -0.768602*x + -1.17825*log(1+0.245926*x) - 1.25317)/2.26766 = 0,nan,inf,False,2.2002190016792156,nan,inf,False,1.3620509998872876,none
20,2224,1,(0.395892*exp(-0.248536*x)*cos(0.503786*x) + 1.12217*cos(2.22889*x) - -0.351711)/1.86977 = 0,nan,inf,False,2.043516004050616,3.64906488166244,2.7595642269985983e-11,True,2.455141002428718,baseline
20,2225,6,(13.3479 + (44.8548-13.3479)*exp(-0.409721*x)*cosh(1.2574*x) - 61.9302)/17.0754 = 0,nan,inf,False,2.4715190011193044,1.2825991701042105,9.469076143377336e-11,True,2.1667050023097545,baseline
20,2226,9,-0.798801 + 2.22824*x + 1.36689*log(1+0.05*x) - -0.55125 = 0,nan,inf,False,2.1729279978899285,0.10779955375989397,1.6801560143164807e-11,True,1.9744259989238344,baseline
20,2227,12,(3.7478*exp(-0.255684*x)*sin(0.767049*x) - 1.90983)/1.90983 = 0,nan,inf,False,2.5545969983795658,2.448752594530459,2.609756280837139e-11,True,2.136752002115827,baseline
20,2228,10,(771.317*exp(-3.6871/(1+x)) - 57.6289)/38.3116 = 0,nan,inf,False,2.546201001678128,0.42135428726668034,1.1554414965142213e-13,True,1.9916119999834336,baseline
20,2229,1,(1.54344*exp(-0.30964*x)*cos(1.66182*x) + 0.946625*cos(1.81297*x) - -0.70069)/3.19076 = 0,nan,inf,False,2.9063860056339763,19.46610430912756,8.990723674360843e-11,True,2.429182997730095,baseline
20,2230,1,(1.00922*exp(-0.102181*x)*cos(1.95973*x) + 0.325944*cos(1.1049*x) - 0.312422)/1.02274 = 0,nan,inf,False,2.543299997341819,12.652944176701224,1.628279700962238e-11,True,2.4058190028881654,baseline
20,2231,13,(0.5*3.84831*x^2 + -0.643241*x^3 + 1.01918*x^4 - 1.31951)/1.31951 = 0,nan,inf,False,4.000189997896086,-0.6820008661683771,2.3524097169619708e-11,True,1.8405390001134947,baseline
20,2232,12,2.64478*exp(-0.441864*x)*sin(2.76181*x) - 0.836735 = 0,nan,inf,False,2.740361000178382,0.12334038310060383,4.6499248895770506e-11,True,2.2704150032950565,baseline
20,2233,6,(6.93578 + (29.9017-6.93578)*exp(-0.19606*x)*cosh(0.750719*x) - 0.286444)/29.6152 = 0,nan,inf,False,2.792321000015363,nan,inf,False,1.526935004221741,none
20,2234,2,0.5*0.666955*x^2 + 1.03086*x^3 + 1.6607*x^4 - 0.479677 = 0,nan,inf,False,3.3148299989989027,-0.8520316248831463,1.896327539441245e-11,True,1.8579440002213232,baseline
20,2235,13,(0.5*3.94446*x^2 + -0.36102*x^3 + 1.81767*x^4 - 1.64031)/1.64031 = 0,nan,inf,False,2.9519589952542447,-0.7191286646568447,3.122764954243138e-11,True,1.8625430020620115,baseline
20,2236,0,(2.60776 * exp(-0.486135*x) * cos(2.0879*x) - 0.479713)/2.12805 = 0,nan,inf,False,2.4708790006116033,3.238235473545723,6.723541522307955e-11,True,2.14894900273066,baseline
20,2237,0,1.46685 * exp(-0.25352*x) * cos(1.12188*x) - 0.473178 = 0,nan,inf,False,2.8448439989006147,1.0163524615800505,8.913536575505532e-12,True,2.1004849986638874,baseline
20,2238,13,(0.5*1.84191*x^2 + 1.75799*x^3 + 1.57986*x^4 - 2.37384)/2.37384 = 0,nan,inf,False,3.7729200048488565,-1.3220646668406593,4.192211569630235e-11,True,1.8223290026071481,baseline
20,2239,0,(2.55294 * exp(-0.187576*x) * cos(0.782303*x) - 0.67661)/1.87633 = 0,nan,inf,False,2.401190002274234,1.5451854721188742,4.778320420945499e-11,True,2.172834996599704,baseline
20,2240,10,(978.983*exp(-3.09393/(1+x)) - 66.9271)/22.5561 = 0,nan,inf,False,2.3629670031368732,0.15319919119677622,1.4867905374778978e-11,True,1.9955519965151325,baseline
20,2241,13,(0.5*0.598574*x^2 + -1.65622*x^3 + 1.92076*x^4 - 2.58795)/2.58795 = 0,nan,inf,False,4.55625299946405,1.3244982712987088,3.059298383295228e-11,True,1.823826998588629,baseline
20,2242,5,0.747962*exp(-0.339952*x)*sin(0.641909*x) - -0.643773 = 0,nan,inf,False,2.839911001501605,nan,inf,False,1.4741060003871098,none
20,2243,5,(4.79398*exp(-0.598622*x)*sin(2.96865*x) - 1.57979)/1.57979 = 0,nan,inf,False,2.423978003207594,0.12207575377947463,7.704285363472781e-11,True,2.1530209996853955,baseline
20,2244,12,(2.6925*exp(-0.548379*x)*sin(2.19221*x) - 1.764)/1.764 = 0,nan,inf,False,2.542082998843398,0.7620603129448675,4.861820193097738e-11,True,2.0826459949603304,baseline
20,2245,0,1.43716 * exp(-0.542234*x) * cos(0.944545*x) - 0.54706 = 0,nan,inf,False,2.407979001873173,0.937540659032412,2.5640378709113065e-11,True,2.1543149996432476,baseline
20,2246,10,(651.776*exp(-1.20521/(1+x)) - 40.5641)/154.727 = 0,nan,inf,False,2.7665759989758953,nan,inf,False,1.3839450039085932,none
20,2247,12,4.38769*exp(-0.766601*x)*sin(0.805891*x) - 0.798679 = 0,nan,inf,False,2.5122389997704886,0.2830548480400884,8.713874066756944e-11,True,2.1365939974202774,baseline
20,2248,12,3.18408*exp(-0.591021*x)*sin(2.50325*x) - -0.0923486 = 0,nan,inf,False,2.2351669977069832,3.881542324005981,8.546248431162695e-11,True,2.1207940008025616,baseline
20,2249,13,0.5*1.43259*x^2 + 0.762112*x^3 + 1.99314*x^4 - 0.208327 = 0,nan,inf,False,3.57125199661823,-0.49995267969300583,2.8894275860835705e-11,True,1.822295002057217,baseline
20,2250,5,(3.54517*exp(-0.530104*x)*sin(1.15633*x) - 1.77361)/1.77361 = 0,nan,inf,False,2.598957005830016,1.302534380820467,5.53311854442022e-11,True,2.2263700011535548,baseline
